gene,DK20193B_01,DK20193B_02,DK20193B_03,DK20193B_04,DK20193B_05,DK20193B_06,DK20193B_07,DK20193B_08,DK20193B_09,DK20193B_10,DK20193B_11
CEBPZ,77.8501989595511,72.6057350492965,81.0023653668875,67.4553765520687,80.1837271012255,48.3988185807316,61.4214165199754,79.7766742445556,62.7326013088716,74.5341974876824,67.2725398915024
CEBPZOS,15.1343538478067,29.2358943054092,17.8944842489442,19.2978010239166,24.6740534231614,10.4294950469524,15.8828924711047,21.7359127175888,17.0920931401197,15.7008709695217,14.6632340264247
CECR2,0.0,0.251285750513591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164471196625464,0.0
CECR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CECR7,0.0,0.0,0.0,0.584380213324147,0.65378692691397,0.0,0.0,0.0,0.0,0.0,0.0
CEL,0.978837371662422,0.0,1.01847064585358,0.0,1.09713447416745,0.0,0.0,0.0,0.0,0.0,0.0
CELA1,4.90652514450953,2.67334252227064,2.55259554727587,2.45783442662803,2.74975089849111,0.0,17.5783026461389,0.0,12.1906840778795,3.49950478870314,8.04487387196377
CELA2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELA3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELA3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF1,85.2957474859136,104.760283542807,75.9860957637349,88.8843232393567,96.8831250977344,61.294582943901,95.3884685752775,92.9676872641759,96.3938102437533,74.6714902342898,64.0799212090512
CELF2,121.790188556354,158.088028050103,125.922826967149,133.808728232498,129.626293889606,80.5241080193221,117.128771892303,122.881248891154,139.602030059938,93.6171204364425,102.572141867538
CELF2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF2-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF4,0.0,0.0,0.0,0.0,0.619882276903513,0.0,0.0,0.0,0.0,0.394450456884371,0.0
CELF5,0.0,0.0,0.675958542700036,0.0,0.0,0.0,0.0,0.586476643562202,0.0,0.0,0.532595266071593
CELF6,6.86913520231336,2.24560771870734,2.85890701294898,3.44096819727924,2.30979075473253,3.59108881180562,6.5625663212252,3.72067682401079,2.04803492508376,3.42951469292908,3.37884702622478
CELP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELSR1,0.0,0.0,0.0,0.0,0.228905461294468,0.0,0.650365089546626,0.184363722770734,0.4059297391445,0.0,0.0
CELSR2,0.0,0.482926391119857,0.0,0.665993844634693,2.48364597283068,0.695049447446248,0.705652292604859,0.600109165163032,0.660656427446373,0.0,0.363316884540299
CELSR3,0.0,0.425517819963492,0.812596877113069,0.0,0.0,0.0,0.466325144042921,0.176256774252309,0.194039980641051,0.0,0.160063532981724
CELSR3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEMIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658376470976669,0.0,0.0
CEMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEND1,0.0,0.0,0.0,2.84308429422829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPA,0.0,0.0,0.0,1.63512115593982,0.0,0.0,0.0,0.0,1.62201694509312,1.16405610022551,0.0
CENPB,37.0062565476739,34.949246889741,31.6593751962132,24.7168138114424,34.1046569184686,17.6266824072431,30.1169416854349,31.1803198631891,38.4126738296225,17.0095648250909,39.7768024331391
CENPBD1,8.40110060714584,8.3225051707052,7.94660222696741,6.12127763021552,5.13622535388529,3.5934374637427,9.12063664656869,6.89464857294349,4.55416530103647,7.62612815955454,4.38285149466698
CENPBD1P1,13.2818357997439,15.996846364931,12.3649225792016,10.5052007220138,14.8870081568115,7.30901045204375,10.5742238938229,13.2523358891734,11.8104777681174,7.47873815963498,9.74246024722099
CENPC,35.5660807429421,46.3560307415051,49.3415423554644,36.3310347733037,40.6460640426707,22.9683852937822,59.40732625813,38.4029249178779,55.4459539785788,42.2782812036216,23.4403939213563
CENPE,7.32218545718028,3.84176579837685,2.25738129215664,2.44527698181014,3.95156956801277,1.13420361914901,1.94316582897401,2.69301194492189,2.69520000978664,3.48162529373068,1.5562888841955
CENPF,6.80508732163908,4.20215378597785,4.4843966840643,4.09066149326903,8.3902655620626,1.0672816398723,3.9730636560124,2.86687737669829,6.98856776430417,3.72111290080828,2.04559827086258
CENPH,11.7700084820056,5.4968079507595,6.99804452413716,5.05368979298031,9.4231924239148,2.63708465661751,1.33865643701498,6.07165884407808,10.0263768830594,7.19552604502244,1.37845930995491
CENPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789491921234099,0.0,0.0
CENPJ,9.13198814774795,11.9414525804183,7.12630780353851,13.7235095258058,8.18850551042358,6.44500396722885,7.27035695411066,11.1292972448417,14.5210948093263,12.0495167817478,5.98922379363402
CENPK,29.9590838160013,21.2913169091047,6.77655036532803,44.3698743564396,11.6799235041318,8.85254464483036,29.0368243995463,5.87948559287818,22.0071423442723,16.7226754208637,50.1896035313925
CENPL,0.0,0.0,0.908777472328582,0.0,0.978968906269085,1.36982445326916,0.695360430446448,0.788475517429363,0.0,0.0,2.1481076830898
CENPM,0.0,3.01542900616309,5.75846199290669,2.77234404520128,3.10161475753973,4.33994145502574,8.81229284840664,2.49808475545748,8.25037766029,1.97365435950556,0.0
CENPN,2.06225692608082,5.61815028962835,4.29151604592782,7.23135038368616,3.46723557001793,1.61717906756809,3.28369764417448,0.930853657221242,1.0247709706085,2.20631030387112,5.91733327624353
CENPO,0.526607884732026,1.14769879648327,0.0,1.58276778409237,0.590250925673852,1.1012132545785,2.0962725941531,2.85237907590455,1.04672209624724,0.751190204925679,3.45376321357812
CENPP,4.10578254108386,2.98273903451702,1.42400876707098,2.05671700042475,2.30099284092898,0.357741047762646,1.63439243276924,0.617750815589252,2.72031204034955,1.95225816515992,2.2439847424874
CENPQ,18.2461403811448,18.3535246240504,11.683033466378,12.655483994801,14.1585731359806,9.53882965635866,12.2916656857884,16.4717463562978,25.1081204757864,9.00954237668525,9.2051922188816
CENPT,11.9514164714023,11.9382698904982,19.6892743109279,15.9649185443063,12.2794846093812,8.85138308410936,13.4796138367738,15.2846567468247,10.887918436124,14.2069448138396,11.43092526285
CENPU,4.56331764123982,2.98361322532433,2.84885224033603,5.4861861058614,6.13777926228262,1.90851144355437,0.726609531462995,3.29563662931789,0.907036439401429,1.95283033929977,1.4964282778643
CENPV,6.01934528037768,17.491560695544,10.4384491452175,24.1222512798957,8.99574864386095,8.3915477389272,17.5715908085497,7.24530423919628,23.9289303961676,17.1728276229144,8.22457036738563
CENPW,3.95848469285854,12.9407902433982,2.0593821703446,1.98293082555075,2.21844309776571,1.03472050509653,7.87878725005849,7.14706282578345,0.0,4.23499393073568,3.24522030767352
CEP104,21.659633225075,19.1263252025068,25.2565737872451,19.0810324722808,30.1373401960625,19.3277981140673,19.9199526699592,23.5987923492849,28.9488786980178,16.5138128116737,14.0830315238662
CEP112,1.9764507493257,2.87167512688479,2.05647754104934,0.0,0.0,0.344420365589255,1.04902329535334,1.18949705704153,2.61901974434782,1.40967357920116,0.540107188019006
CEP120,23.3784381259914,30.0613218800595,18.9735270228746,26.2326464369156,30.3964455677847,15.3996240938691,19.7293034882345,24.0596319150247,21.3755530385785,20.6761532180595,19.1659657810548
CEP126,5.63491363459709,3.97321074272186,2.75909277434757,3.65291542941368,6.31591946369289,2.59928369858198,2.90282879664375,3.29154397809641,9.22381137609864,3.54619134137674,4.61957985892214
CEP128,4.12378558980584,3.81966764195532,4.29075829611835,2.47888235983037,4.62216448373538,1.83247932658572,2.79065016749665,2.79206789124144,3.48360609369473,3.088289032213,1.18325769141799
CEP131,3.17410433376806,4.8423904779591,0.0,3.81602344248418,0.711541955793296,2.32312894049942,1.51622217261251,2.29234415178703,1.89272050700864,1.81110549543104,1.56130468730148
CEP135,23.6197639389048,17.750807889811,24.1524053665872,36.719660623102,21.9097850143766,15.32865808422,32.7460807135822,20.955163280828,23.4741346833197,26.431482027457,17.6945142146383
CEP152,10.3579296114358,12.190100442158,15.5193462118571,11.2074110523411,16.2536278051666,6.28137940117144,15.5031946385753,13.4649294322902,17.7057954022379,15.3662839329395,11.5485398921289
CEP162,20.3835858408444,16.7825350583507,31.5777258315445,20.4215723112383,21.8316141932956,13.0243135726852,18.7526138736845,23.7172701608135,23.4091398212313,16.4767219260197,12.9972458016792
CEP164,8.83737905725595,6.97357303043249,12.6830425939803,10.6856789007367,7.5144549605947,8.28424454497955,11.8880866074734,11.8293961306189,13.6286248929112,7.38987284712575,7.74466067684611
CEP170,8.77690447719513,8.02164797081379,6.77556456578403,7.37499305708535,6.34686108707367,3.40432955610618,9.01633551225023,9.96811223307535,7.59726860317164,8.88515314518106,3.48165834924362
CEP170B,0.619169132764193,0.0,1.28847877041709,0.62032300481174,0.0,0.161846526512979,0.246473196051671,0.27947819904641,0.30767580175348,0.0,0.253801694263968
CEP170P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP19,5.30314706808931,1.15577751189902,2.20714892007868,5.31302991405513,7.13286881570445,3.32689426706787,2.53323404770273,4.7874285504226,8.43272024860399,5.29534512078059,1.73903722209571
CEP192,11.9173297722773,9.50226041518971,5.74627856367467,9.60987260074002,8.47067009825164,6.53412799360274,10.6449426741301,6.2975986069131,4.91086574029623,6.21940614594659,6.67218910799831
CEP250,8.69677898286878,7.0312922363529,9.9246141350421,8.99405020694248,10.6911636134967,4.98654494468144,9.60407603766888,7.85103778279754,10.594839332165,7.80358040810633,5.97978132368911
CEP290,26.4646568701024,37.4904102613275,44.0579437689586,38.445265071018,34.1124904664937,16.8791347210989,27.3905034370306,27.235775958198,33.9289185322658,28.5020290303488,23.2148167731932
CEP295,15.2178284172223,13.4541368934928,15.5352458780852,18.6981551905265,14.8041666273325,7.20513516211799,11.4297626691284,16.5891991825414,11.9850580813851,15.1544820109761,9.18029496921166
CEP295NL,1.108977193156,0.0,4.61551939412466,2.22208772473873,1.24300230549076,0.579757927831866,0.0,3.00339534701727,2.20427943820347,0.790961196307074,0.909154787050037
CEP350,62.3898556170774,54.9124095019291,67.9478229960022,61.1323632171845,73.1959230803983,39.7850262021265,63.7264714812449,62.3571527993002,69.1596313563682,61.8579719204378,50.1644468960277
CEP41,7.20168353002324,7.06296599778441,6.36928867362206,3.96830744922121,9.28284700483523,4.70617559363979,6.88027304722961,5.20106946310482,5.36796079655008,6.42061470637795,6.78964532456516
CEP44,4.79679455022337,5.22711061862501,8.872919985419,10.6794083712911,13.1425793742578,5.85129486907624,8.91083286428339,5.77375682411534,8.4750570458357,7.22262010703589,4.80636234523075
CEP55,1.77066411583513,1.92950878028934,1.84235857544096,0.0,1.98465720649244,0.0,1.40969961411205,0.0,2.63962044931189,1.26289937787922,5.08065196008021
CEP57,53.6475568663994,47.2486792922898,74.1714547569675,55.2200686158721,80.7239647028401,44.5665647380786,45.6364744175822,61.0356466619771,59.1597250228726,51.8913353249992,52.4157200732792
CEP57L1,3.75302260772383,2.04485142310915,2.73348814511431,1.12800500119712,2.10329652528004,0.58860848273208,1.49396897879945,1.69402501494947,3.3568947832001,2.14142925202982,1.84606779514129
CEP63,38.2578120601223,63.9891266130701,44.4355832869784,73.0927187353487,60.8318225436859,26.5124956848734,49.5838344270347,54.6171734419869,56.5907809140602,50.1315725997688,47.4111233521064
CEP68,11.1556068109899,13.8929898666756,18.65458772523,9.97892517122945,11.6106847900805,5.83199684209987,11.4189997401052,9.35141110094833,10.6908680838558,6.81991516652076,10.1253973775757
CEP70,8.69393084827478,9.473855463018,7.40123135331968,6.33464196047345,11.51638481209,4.54506671951033,10.6970201175075,9.27546055393554,7.06935913226879,8.45565624072436,7.12740433055878
CEP72,0.0,2.10680635861063,3.017472219793,2.90545327915962,0.0,1.51610537584509,2.30884990606019,4.36337651822457,1.92144556989093,4.13683181975835,3.16999996941618
CEP76,1.87515533423246,0.0,2.92662098876752,1.87864983873937,0.0,0.490152627865881,1.49288943477623,2.53920136524222,0.931796968457749,0.0,0.768639093347
CEP78,16.013934827479,14.6951834353036,9.64661875534932,21.9546437127019,28.3409908556138,8.37186348764501,23.4856667937507,20.5436143657038,23.4539786921656,9.01712890340688,27.6388304803663
CEP83,7.99732996527124,8.71476314952257,7.72677571067292,9.44298964741912,7.36315833109469,3.882258174925,5.45743561016647,8.50882433765462,2.83857924474533,6.92625480009438,3.98062366221907
CEP83-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.724063002731231,0.0,0.0,0.0,0.0
CEP85,5.53831152190311,4.22460388152988,9.22009375767278,4.99376935436304,5.58687827798715,4.0534936552513,7.05484957463146,5.49969619864058,6.60499762417337,3.1600934871666,3.63230729243988
CEP85L,31.8346538496307,46.9548339365306,49.1835923541202,37.6928858289325,38.2049927947867,20.8454225947576,31.4891141807376,31.9320100091797,33.8754319610899,26.8338731505515,25.3076247042032
CEP89,6.12075693804033,5.71700954219763,10.0077800715361,15.7684203424552,6.86047921660229,4.57121001877166,12.5305459521709,14.2085000392775,16.5110515612643,11.8493153534374,4.30104076718991
CEP95,24.2579962135935,20.5599014061298,32.2513745546177,34.4295375307686,30.9660349307285,14.7953687918593,24.6774709713315,27.9820088130067,14.7329306016796,24.0300675046552,20.991875158119
CEP97,5.16100370068518,4.96234644716297,5.68585432186655,5.17062165092266,4.0833425535373,3.01552498690554,3.86719103811528,6.02943425703036,7.54291644491177,2.81488829227805,3.48440397002252
CEPT1,47.7015636396129,48.9231317171323,47.6866147734581,68.4059516671774,64.9985170334559,44.9856860365558,47.6576702542585,56.5725657795794,69.7168476700517,59.3724552938007,39.873191445504
CER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERCAM,1.24361340190976,0.0,0.0,0.622965488325315,0.0,0.0,0.495046270237966,0.0,2.47189163836875,0.443494217098695,0.509765703282049
CERK,28.3728509143922,22.9023359388225,22.9613004189603,25.2673120268155,34.7464585976262,14.8329337648484,17.9873865047455,18.9730801674342,24.0204471153431,17.9880057170505,17.2299660879854
CERKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS2,36.1599284784802,27.8144489748814,33.1976907241343,36.2273154467652,26.2253109371575,28.9118625649924,33.0220208786605,41.2843770241634,43.3357723977952,25.0319768765705,25.2849360037768
CERS3,0.0,0.0,0.0,0.0,1.24536767619578,0.0,0.0,0.0,0.0,0.396233177788463,0.0
CERS3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERS4,1.64646173337084,1.79416431526376,2.56969082940427,1.6495300487486,1.84544438164507,3.01261592248761,1.31081691294593,1.4863472214354,0.0,0.587156954325943,2.02468803122388
CERS5,11.9825399517966,22.5538337419922,14.7345720583424,18.5529815114496,13.4306862915107,15.9455062912264,16.4778367673798,18.6843690011736,31.3955602632553,11.6541344176028,13.3956155424023
CERS6,12.2724003614531,13.7448280549498,9.57698379027573,8.53838262352168,8.78828575001625,4.99009859704998,11.1275938449228,10.4634418541247,10.8415413734789,12.4002303679109,10.6200320096395
CERS6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES1,0.0,0.0,0.0,0.0,0.0,1.21308514258709,0.923692891710782,0.0,1.15305824561761,0.0,0.0
CES1P1,0.0,0.0,2.15145724746049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES2,29.6158504791598,32.9181146693594,27.7335006962461,21.3631502585331,22.5726444540604,17.0310324069909,22.1637099106387,29.9440725036629,8.24131054476174,22.390440479179,22.3371238017397
CES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19183889521348,0.427667337464107,0.0
CES4A,0.0,0.0,2.7931850126513,0.896497461360109,4.01189709634258,1.87121869120906,0.712411414181533,0.807809782990849,0.0,1.91467158554333,0.0
CES5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CES5AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETN2,19.4625497398878,28.2780231244628,33.7509855695365,58.496459353747,43.6293809227256,24.871615103987,51.649827528161,40.9963464867855,55.8784837584579,41.6441069855674,31.9113330254562
CETN3,112.692246046344,80.0881074504015,103.660369665318,124.356109395378,102.513790140111,98.1899108682515,139.129465481453,84.0404625283557,77.911258688501,109.497791794219,81.6751600511678
CETN4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64827389415373,0.0
CETP,1.3602247925373,4.44674795783631,0.0,0.0,0.0,0.711106695407053,1.08293173617577,1.22794614653822,1.35183823437871,1.9403194868057,1.11513103175735
CFAP126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP20,16.2690044265316,15.7586506575953,26.3320382771616,21.7324307196584,14.1829256869541,14.1753505729169,23.026548495527,19.5825096000568,25.1513060975198,12.8929123794326,14.8195045009859
CFAP221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP36,33.7744897872239,33.1239316425378,49.1988336284782,27.0699450371642,28.3922218586066,29.1337790805921,18.8224967998505,32.014500510288,26.8530007048821,31.3158866702748,29.073231823626
CFAP43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP44,5.00839568313714,7.44231040413777,5.68493060377806,7.98275105714457,6.88952111266356,3.57043628817792,5.61859903708235,7.19304256518318,3.62001169459519,5.5206146310919,2.79951259605329
CFAP44-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP45,0.0,1.41783959955524,2.70759995655334,2.60708453944276,0.0,4.76144366133557,0.0,3.5237607804002,0.0,2.7840071522385,1.06667408441637
CFAP46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP53,2.52350725962888,1.37494439827209,0.0,1.2641050103457,0.0,0.659627334421345,1.00453473312469,1.13905107164026,1.25397420228431,1.7998533543195,1.03440301541187
CFAP54,0.0,0.0,0.0,0.214155077260652,0.0,0.0,0.170180650834139,0.192969388029116,0.0,0.0,0.0
CFAP57,1.12149146160218,0.611049719376146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399943404423216,0.0
CFAP58,0.0,0.0,0.0,0.706265733217593,0.790148764069887,0.368539147604561,0.0,0.0,0.700605568496303,0.50279634151002,0.0
CFAP58-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94321063005172,0.0,0.0,0.0
CFAP61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401873167532617,0.0
CFAP69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP70,1.37087026146735,0.995899855684462,0.475459002349174,0.457808329906062,1.02436425566955,0.477781332817025,0.36380234611892,1.23755636877682,0.908278711965661,0.32591748765852,0.749238889269173
CFAP74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP97,25.227354946549,27.8216885503564,34.4713345587875,31.3645773734303,26.9134910949661,17.0020576488142,25.4081660666904,21.9508957168778,31.113214938588,26.0140178983242,20.4325557633062
CFAP99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFC1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFD,185.616631580415,151.145416176168,135.829293890327,271.791409399069,146.320369208093,142.890835166693,193.247040288771,204.393512864872,141.901692043648,139.662332597885,98.6603658603625
CFDP1,144.257209956322,121.381037492807,153.898160939435,140.867157786975,159.644646378699,79.2341878570403,168.639311772948,161.549324701641,105.257359193775,128.937188164853,86.8267700770817
CFH,0.0,0.0,0.58882262200306,0.566963502338232,0.634301636870253,0.887547998071658,1.35163105719443,1.02175116724309,1.12483947100957,0.403625946068015,0.927879806894777
CFHR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFHR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFHR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16748779361426
CFHR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFHR5,0.0,0.913176204234535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858216038335892
CFL1,1151.07079890194,1062.44572596196,923.812690731885,1043.65111608908,1109.43282917788,767.4669803516,934.124023580742,1119.45125712896,1085.0250637494,655.729430629887,1089.54408472629
CFL1P1,1.10165375886157,0.0,3.43877966180184,1.10370678025938,1.23479379969978,1.15185867548482,0.877072542931039,0.994520534719866,1.09486143793785,0.0,0.0
CFL2,1.42975572010195,6.2320712120028,6.6944103608998,4.29726055858564,6.4101937076548,1.12118475299716,4.55315283994809,3.22678838935738,8.52564278577872,4.58888231245921,5.27460050007541
CFLAR,72.4255540479292,100.792953710956,86.9341657075974,95.2903279590275,100.495099341903,55.1979800925399,105.943416076819,97.088836359781,89.5401532412544,74.9951786551224,54.0102143117193
CFLAR-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFP,271.158510961798,264.302176460848,189.982210487099,296.236445268684,273.383635420112,205.157185794636,328.702636334412,392.400435951196,249.173599597898,188.540414357062,131.815774690916
CFTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGA,0.0,0.0,0.0,0.0,0.0,0.0,2.20307321210166,0.0,0.0,0.0,2.26857817716513
CGB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGB5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGB8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGGBP1,27.7852659868854,34.2027642549682,22.4857854951043,26.806044383299,35.7570603728882,18.2916883297963,27.856086756761,22.2961907056827,23.5229978910993,17.248495512859,23.6224011820958
CGN,0.0,0.0,0.0,0.0,0.0,0.47740770127621,0.0,0.0,0.0,0.0,0.0
CGNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGREF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGRRF1,1.76531063400343,9.61837521240229,3.67357666062982,1.76860043397572,17.8079105807043,0.922879966752766,5.62174993503795,4.78091504219074,5.263279474894,8.81356761599309,5.78890395019615
CH17-340M24.3,3.90552837589722,17.0235590715829,12.1909914431771,11.7384199372068,4.37752985846745,6.12526854187581,3.10935416557492,3.52572497258548,11.644345727901,5.57111799138025,0.0
CH25H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAC1,0.384066102415152,0.0,0.0,0.384781840840303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHAC2,5.26805857621024,0.0,0.0,0.0,0.0,0.0,5.59216177748512,3.1705015542949,3.49038533598233,1.2524543454306,2.87921801733439
CHAD,0.858326339135075,2.80597803881108,0.0,1.71985180018367,1.92411823253475,0.0,0.0,0.774856131424519,0.0,0.0,0.0
CHADL,0.0,0.0,0.760585590299414,0.0,0.0,0.38215029609199,0.0,0.0,0.0,0.0,0.0
CHAF1A,9.7807608624025,6.85168971905917,11.6306118385002,10.4989158277739,20.359507699507,5.47847829500708,18.3547696989098,13.2444074800265,13.8863670261936,4.98284259474334,5.72743039643248
CHAF1B,0.658259855915033,1.43462349560408,0.684912897690707,0.659486576705154,0.0,0.344129142055781,0.524068148538276,0.0,0.0,0.9389877561571,1.07930100424316
CHAMP1,6.46628886399496,7.68695317755344,4.89317082508256,8.8340990717967,5.92999388328009,6.45365570508233,10.2961649640835,9.02152531369342,6.42642052169918,7.96615185226058,8.19269058292609
CHAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHCHD1,58.1109305029825,54.2777221109356,54.7053889326137,72.0809451752334,68.2355246658741,49.1860031569584,59.4829767267448,67.448288397352,30.2513847543967,47.3677046281335,45.3715635433027
CHCHD10,424.342970750397,455.350691366175,448.265517078892,464.077319699632,366.704644093921,321.753588408659,183.102578588044,350.909880766621,437.823092630018,254.138794364073,212.447154677101
CHCHD2,834.10927456662,690.264788069183,528.276295871008,641.886614026623,709.993652282862,439.852617197558,629.422121802808,696.246736252952,708.826442325399,544.908397823574,588.674901152827
CHCHD3,37.2027499452723,25.525295209692,24.3723931192405,23.4676061124177,10.8108200516488,10.0847095835957,10.9698748732378,24.8776818124615,17.8019948257034,23.5860428944806,11.2960470886571
CHCHD4,8.73630661640849,23.8000818067486,19.6950888360886,14.5876457241265,27.7443694147008,9.89564373327981,18.5475689876689,21.0312571930785,18.8119583725482,19.7316217637352,25.0675059925654
CHCHD5,6.90637546215831,7.52594011198121,7.18601565600777,8.0724537304333,7.74104343626476,6.61935542442239,10.0804986205776,7.27387123471798,9.15172498148151,9.85173551161774,15.0985114363913
CHCHD6,6.94402171096098,7.5669635714618,2.40839540238516,6.9569624603069,10.3776525485175,7.26047688412632,11.0568510863061,4.179154675136,9.20161049922004,3.30181224860792,9.48800783710295
CHCHD7,37.6504740560047,48.7208257358503,34.2780790469448,42.4357186243807,19.7815832899008,32.6002117827392,36.5321702012789,31.8647385431655,39.7569836002825,32.7278624168692,39.5475462179458
CHD1,70.7551148306168,67.1847438155055,64.4556848236831,70.2986991102227,58.5747062545203,36.0688869972682,57.7335344287127,75.2710149018399,63.8997194727576,54.4435842426022,48.1377745198586
CHD1L,44.1684937693539,41.3756078231191,22.5753108520855,49.6851147795596,42.5581884249547,25.1161752331992,49.3535180096563,40.5727421861827,46.2064946601511,24.3177267069007,34.9394157213025
CHD2,131.690212678267,149.2115679816,146.624315780515,151.925874784615,137.541576766217,88.1435126554253,123.310929540749,124.512611499806,132.117645281104,117.941234222261,98.3512463813187
CHD3,85.0473149074379,115.931535276453,100.572676160984,95.8958350061426,101.65727831229,57.4226778560693,91.9452989912765,89.808865916842,91.0726988096007,73.4171840433545,73.0676047774488
